Lisa Allen-Agostini,laagostini,trinidad_&_tobago,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
laagostini,The Bread the Devil Knead,2021,English,Myriad Editions,Brighton,England,brighton_england,Fiction (Novel),n,256,
laagostini,Trinidad Noir,2019,English,Akashic Books,"Brooklyn, NY",United States,brooklyn_ny_ny_united_states,Anthology,n,NA,Jeanne Mason
laagostini,Home home,2021,English,Ember,"New York, NY",United States,new_york_ny_united_states,Fiction (Short Story Collection),n,153,
laagostini,Swallowing the sky,2015,English,Cane Arrow Press,Royston,England,,Poetry Collection,n,69,
laagostini,The chalice project,2008,English,Macmillan-Caribbean,Oxford,England,oxfordshire_england,Fiction (Short Story Collection),n,191,Editor Joanne Gail Johnson
laagostini,Home home,2020,English,Ember,"New York, NY",United States,new_york_ny_united¬†states,Fiction,n,153,
