Jan J Dominique,jjdominique,haiti,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,Pub_city,Country,Pub_id,Genre,Translation,Length,Descriptor
jjdominique,Évasion,1996,French,Éditions des Antilles,Port-au-Prince,Haiti,port_au__prince_haiti,Fiction (Short Story Collection),n,153,
jjdominique,Inventer... La Célestine,2000,French,Éditions des Antilles,Port-au-Prince,Haiti,port_au__prince_haiti,Fiction (Novel),n,385,
jjdominique,The Echo of Their Voices,2016,French,Remue-ménage,"Montreal, Quebec",Canada,quebec_canada,Fiction (Novel),y,265,
jjdominique,La Célestine,2007,French,Remue-ménage,"Montreal, Quebec",Canada,quebec_canada,Fiction (Novel),n,318,
jjdominique,L'écho de leur voix,2016,French,Remue-ménage,"Montreal, Quebec",Canada,quebec_canada,Fiction (Novel),n,265,
jjdominique,Memoir of an Amnesiac,2008,French,Caribbean Studies Press,Port-au-Prince,Haiti,port_au_prince_haiti,Autobiography/Memoir,n,305,
