 Frank A. Collymore,facollymore,barbados,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,Pub_city,Country,Pub_id,Genre,Translation,Length,Descriptor
facollymore,Selected Poems,1971,English,Coles Printery,Wildey,Barbados,wildey_barbados,Poetry Collection,n,67,
facollymore,The Man Who Loved Attending Funerals and Other Stories,1993,English,Heinemann,Oxford,England,oxford_england,Fiction (Short Story Collection),n,178,
facollymore,The Man Who Loved Attending Funerals and Other Stories,1993,English,Heinemann,Oxford,England,oxford_england,Fiction (Short Story Collection),n,178,
facollymore,Notes for a Glossary of Words and Phrases of Barbadian Dialect,1970,English,Advocate Co,Pictou,Canada,pictou_canada,Nonfiction Book,n,127,
facollymore,Collected Poems,1959,English,Advocate Co,Pictou,Canada,pictou_canada,Poetry Collection,n,140,
facollymore,Notes for a Glossary of Words and Phrases of Barbadian Dialect,2005,English,Barbados National Trust,Bridgetown,Barbados,bridgetown_barbados,Nonfiction Book,,120,
