Ciannon Smart,csmart,england,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
csmart,Witches Steeped In Gold,2020,English,HarperCollins,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),n,533,
csmart,Empress Crowned in Red,2022,English,HarperCollins,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),n,768,
