Francie Latour,flatour,united_states,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
flatour,Auntie Luce's Talking Paintings,2018,English ,Groundwood Books,"Toronto,ON",Canada,toronto_on_canada,Fiction (Novella),n,36,
flatour,"Subverting manichean allegory : soap, blackness and the articulation of racial difference in French advertisements for hygienic products, 1900-1930",1992,English ,Harvard College,"Cambridge,MA",United States ,cambridge_ma_united states,Nonfiction Book,n,61,
