Andrea Levy,alevy,england,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
alevy,The Long Song,2010,English,"Farrar, Straus and Giroux","New York,NY",United States,new_york_ny_united_states,Fiction (Novel),n,416,
alevy,Small Island,2004,English,Picador,London,England,london_ldn_england,Fiction (Novel),n,533,
alevy,Fruit Of The Lemon,1999,English,St. Martin's Press,"New York,NY",United States,new_york_ny_united_states,Fiction (Novel),n,339,
alevy,Never Far from Nowhere,1996,English,Gardners Books,London,England,london_ldn_england,Fiction (Novel),n,288,
alevy,Six Stories and an Essay,2014,English,Tinder Press,London,England,london_ldn_england,Fiction (Short Story Collection),n,144,
alevy,Uriah's War,2014,English,Tinder Press,London,England,london_ldn_england,Fiction (Novel),n,16,
