Derek Walcott,dwalcott,st.lucia,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
dwalcott,Ti Jean And His Brothers,1983,German,Adelphi,Milan,Italy,,Drama,y,68,"Transtors: Sanavio, Annuska Palme; Steele, Fernanda"
dwalcott,The Sea Is History,1999,English,RCS Quotidiani S.p.A.,Milan,Italy,,Poem,n,NA,
dwalcott,Derek Walcott Reads,1993,English,Caedmon,"New York, NY",United States,,NA,n,NA,
dwalcott,White Egrets,2012,English,"Farrar, Straus and Giroux","New York, NY",United States,,Poetry Collection,n,96,
dwalcott,The Prodigal: A Poem,1998,English,"Farrar, Straus and Giroux","New York, NY",United States,,Poem,n,112,
dwalcott,The Bounty: Poems,1970,English,"Farrar, Straus and Giroux","New York, NY",United States,,Poetry Collection,n,96,
dwalcott,The Odyssey,1997,English,"Farrar, Straus and Giroux","New York, NY",United States,,Drama,n,176,
dwalcott,Last Carnival,1984,English,Alexander Street Press,"Alexandria, VA",United States,,Drama,n,NA,
dwalcott,Sabbath,1990,English,Two Magpie Press,"Kendrick, ID",United States,,Poem,n,NA,
dwalcott,Earth,1993,English,Silver Hands Press,"New York, NY",United States,,Poem,n,NA,
dwalcott,Another Life: Fully Annotated,1986,English,Lynne Rienner Publishers,"Boulder, CO",United States,,Poem,n,354,
dwalcott,Mappa Del Nuovo Mondo,1984,English,Adelphi,Milan,Italy,,Poem,n,167,
dwalcott,"Morning, Paramin",1981,English,"Farrar, Straus and Giroux","New York, NY",United States,,Poetry Collection,n,120,
dwalcott,Salsa,2004,English,Minnesota Center for Book Arts,"Minneapolis, MN",United States,,Poem,n,1,
dwalcott,Marie LaVeau And Steel: Plays,2016,English,"Farrar, Straus and Giroux","New York, NY",United States,,Drama,n,240,
