H. G. De Lisser,hgdlisser,jamaica,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
hgdlisser,"The Defence of Jamaica: The Crisis of 1946 When Haiti Threatens the World With a New Kind of Tom-Tom Music, and How an Invasion of Jamaica Is Prevented",1924,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,NA,
hgdlisser,"In the Land of Bananas, Coffee and Volcanoes",1923,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,3,
hgdlisser,The Rivals: a Humorous Story of Intrique,1921,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,NA,
hgdlisser,Canada and the West Indies,1936,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,1,
hgdlisser,Here Are Ladies Delightful,1929,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,3,
hgdlisser,A Last Word,1920,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,1,
hgdlisser,"Behind the Scenes at the J.P.S.: Revelations, Personal, Social and Gastronomic",1933,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,4,
hgdlisser,"Wings Over the World: Major Nathan, a Flying Man, Advocates More Flying and Still More Flying",1937,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,1,
hgdlisser,"Unpiratically Speaking: Eustace Myers, Alias ""G"", Characteristically Steady, Suave and Sober",1937,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,1,
hgdlisser,Montego Bay at Breakfast Lunch and Work: A Northside City's Progress,1931,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,3,
hgdlisser,"The Six Brothers: When Enterprise Waits on Skill, a Story of Some of My Friends",1925,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,3,
hgdlisser,When Parsons Were Pepper - A Sketch of Olden Days: How They Lived and Had Their Unholy Being,1929,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,2,
hgdlisser,Primitive Practices and Modern Methods: A Striking Contrast - The Old Way and the New in Sugar Manufacture,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,5,
hgdlisser,Planters' Punch: A Publication of Humour,1920,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,NA,
hgdlisser,Our Money Masters: Whose Power Over Our Pockets Pursues Us Even to the Grave,1933,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,1,
hgdlisser,"The Riots, the Hand of the Lord",1938,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,An Agile Banana Dancer,1935,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,"The Jamaica Nobility Or, ""The Story of Sir Mortimer and Lady Mat""",1925,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,The Soul of Mr. Kieffer,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Triumphant Squalitone a Tropical Extravaganza,1917,English,The Gleaner Company Ltd.,Kingston,Jamaica,kingston_jamaica,Short Story,n,137,
hgdlisser,Poltergeist:The Last Phase,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,From Public Privacy to Private Publicity,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,"Zombies: A Jamaica Story of Black Art Practised By an Educated Man ; Weird, Mysterious, Creepy",1936,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Statistical Sir Arthur,1934,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Nonfiction,n,,
hgdlisser,Lewis and the Little Ones,1935,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Nonfiction,n,,
hgdlisser,Twentieth Century Jamaica,1913,English,Jamaica Times,Kingston,Jamaica,kingston_jamaica,Nonfiction,n,208,
hgdlisser,Jamaica and the Great War,1917,English,The Gleaner Company Ltd.,Kingston,Jamaica,kingston_jamaica,Nonfiction,n,135,
hgdlisser,The Arawak Girl,1958,English,Pioneer Press,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,91,
hgdlisser,The Arawak Girl,1968,English,Pioneer Press,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,91,
hgdlisser,Psyche,1980,English,Macmillan Publishers,London,England,london_ldn_england,Fiction (Novel),n,224,
hgdlisser,Psyche,1961,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,224,
hgdlisser,Psyche,1952,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,224,
hgdlisser,Psyche,1985,English,Macmillan Publishers,London,England,london_ldn_england,Fiction (Novel),n,,
hgdlisser,Revenge: A Tale of Old Jamaica,1919,English,The Gleaner Company Ltd.,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,103,
hgdlisser,Revenge: A Tale of Old Jamaica,2021,English,Mint Editions,"Portland, OR",United States,portland_or_united¬†states,Fiction (Novel),n,,
hgdlisser,In Jamaica and Cuba,1910,English,The Gleaner Company Ltd.,Kingston,Jamaica,kingston_jamaica,Anthology,n,164,
hgdlisser,The Cup and the Lip: A Romance,1956,English,Ernest Benn,London,England,london_ldn_england,Short Story,n,256,
hgdlisser,Susan Proudleigh,2021,English,Mint Editions,Portland,United States,portland_or_united¬†states,Fiction (Novel),n,,
hgdlisser,Susan Proudleigh,2013,English,Ulan Press,"Lexington, MA",United States,lexington_ma_united¬†states,Fiction (Novel),n,309,
hgdlisser,Susan Proudleigh,1915,English,Methuen Publishing,London,England,london_ldn_england,Fiction (Novel),n,309,
hgdlisser,Morgan's Daughter,1980,English,Macmillan Publishers,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,225,
hgdlisser,Morgan's Daughter,1961,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,225,
hgdlisser,Morgan's Daughter,1953,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,220,
hgdlisser,Jane's Career: A Story of Jamaica,1914,English,Methuen Publishing,London,England,london_ldn_england,Fiction (Novel),n,207,
hgdlisser,Jane's Career: A Story of Jamaica,2021,English,Mint Editions,Portland,United States,portland_or_united¬†states,Fiction (Novel),n,,
hgdlisser,Under The Sun: A Jamaica Comedy,1937,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,269,
hgdlisser,Under The Sun: A Jamaica Comedy,1927,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,,
hgdlisser,The White Witch of Rosehall,1957,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,256,
hgdlisser,The White Witch of Rosehall,1954,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,255,
hgdlisser,The White Witch of Rosehall,1952,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,,
hgdlisser,The White Witch of Rosehall,1936,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,286,
hgdlisser,The White Witch of Rosehall,1929,English,Ernest Benn,London,England,london_ldn_england,Fiction (Novel),n,286,
hgdlisser,The White Witch of Rosehall,1929,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,,
hgdlisser,Lewis and the Little Ones,1935,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,An Agile Banana Dancer,1935,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,Montego Bay at Breakfast Lunch and Work,1931,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Short Story,n,,
hgdlisser,The Prince As Dancer,1931,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,,
hgdlisser,Morgan's Daughter,1930,English,Planters' Punch,Kingston,Jamaica,kingston_jamaica,Fiction (Novel),n,,
