John M Kirk,jmkirk,united_states,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
jmkirk,Culture And The Cuban Revolution: Converstions In Havana,2001,English,University Press of Florida,"Gainesville, FL",United States ,gainesville_fl_united¬†states,NA,n,240,
jmkirk,La cultura y la revolución cubana : conversaciones en La Habana,2002,Spanish,Editorial Plaza Mayor,San Juan,Puerto Rico,san_juan_puerto_rico,NA,y,342,
