Esi Edugyan,eedugyan,ghana,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
eedugyan,Washington Black,2020,French,Gallimard,Paris,France,paris_france,Fiction (Novel),n,334,
eedugyan,Half Blood Blues,2011,English,Serpent's Tail,London,England,(london)_england,Fiction (Novel),y,343,
eedugyan,The Second Life of Samuel Tyne,2005,English,Vintage Canada,"New York, NY",United States,new_york_ny_united states,Fiction (Novel),y,320,
eedugyan,Out of the Sun: On Race and Storytelling,2022,English,House of Anansi Press,"Toronto, ON",Canada,toronto_on_canada,Biography,y,248,
eedugyan,Dreaming of Elsewhere: Observations on Home,2014,English,The University of Alberta Press,"Edmonton, Alberta",Canada,edmonton_canada,Autobiography/ Memoir,y,35,
