Leonardo Padura Fuentes,lpfuentes,cuba,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
lpfuentes,Alejo Carpentier: En Medio Del Camino De La Vida,2002,Spanish,Fondo de Cultura Económica,Mexico City,Mexico,mexico_city_mexico,Fiction (Novel),n,351,
lpfuentes,Un Camino De Medio Siglo: Carpentier Y La Narrativa De Lo Real Maravilloso,2002,Spanish,Fondo de Cultura Económica,México City,Mexico,mexico_city_mexico,Nonfiction,n,358,
lpfuentes,Vientos De Cuaresma,1991,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),n,329,
lpfuentes,La Neblina Del Ayer,2003,Spanish,Círculo de Lectores,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,573,
lpfuentes,Cómo Nace Un Personaje: La Historia De Un Detective En Havana,2015,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,26,
lpfuentes,Aquello Estaba Deseando Ocurrir,2015,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,198,
lpfuentes,La Cola De La Serpiente,2011,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,135,
lpfuentes,Agua Por Todas Partes: Vivir Y Escribir En Cuba,2019,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,460,
lpfuentes,La Transparencia Del Tiempo,2018,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,491,
lpfuentes,Herejes,2013,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,514,
lpfuentes,Como Polvo En El Viento,2020,Spanish,Tusquets Editores S.A.,Barcelona,Spain,barcelona_spain,Fiction (Novel),n,708,
lpfuentes,Havana Red,1997,Spanish,Bitter Lemon Press,London,England,(london)_england,Fiction (Novel),n,190,
lpfuentes,Maschere,1997,Italian,Marco Tropea Editore,Milan,Italy,milan_italy,Fiction (Novel),y,190,
lpfuentes,Fiebre De Caballos,2014,Spanish,Editorial Verbum,Madrid,Spain,madrid_esp_spain,Fiction (Novel),y,516,
lpfuentes,Vents De Carême,1991,Portuguese,Métailié,Paris,France,paris_fr_france,Fiction (Novel),y,516,
lpfuentes,Handel Der Gefühle,1991,German,Unionsverlag,Zürich,Switzerland,zurich_switzerland,Fiction (Novel),y,573,
lpfuentes,Der Nebel Von Gestern,2003,German,Unionsverlag,Zürich,Switzerland,zurich_switzerland,Fiction (Novel),y,310,
lpfuentes,Um Passado Perfeito,1991,Portuguese,Asa Edições,Alfragide,Portugal,alfragide_portugal,Fiction (Novel),y,247,
lpfuentes,Wichura W Hawanie,2009,Polish,Wydawnitwo Znak,Kraków,Poland,krakow_poland,Fiction (Novel),y,234,
lpfuentes,Mirando Al Sol,2009,Spanish,Sarita Cartonera,Lima,Peru,lima_peru,Fiction (Novel),n,200,
lpfuentes,Trans W Hawanie,1997,Polish,Wydawnictwo Znak,Kraków,Poland,krakow_poland,Fiction (Novel),y,157,
lpfuentes,L'Automne Á Cuba,1998,French,Métailié,Paris,France,paris_fr_france,Fiction (Novel),y,232,
lpfuentes,"Der Mann, Der Hunde Liebte",2011,German,Unionsverlag,Zürich,Switszerland,zurich_switzerland,Fiction (Novel),y,379,"Hartstein, Hans-Joachim"
