Karen Lord,klord,barbados,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
klord,"New Worlds, Old Ways: Speculative Tales from the Caribbean",2016,English,Peekash Press,St. Clair,Trinidad & Tobago,st._clair_trinidad_&¬†tobago,Anthology,n,159,"Browne-Bannister, Tammi;Edward, Summer; Subran, Portia; O'brien, Brandon; Hosein, Kevin Jared; Lynch, Richard B; Jones, Elizabeth J; Wilson, Damion; Franklin, Brian; Aiyejina, Ararimeh; Wi"
klord,Unraveling,2019,English,DAW Books,New York,United States,new_york_ny_united_states,Fiction (Novel),n,304,
klord,The Galaxy Game,2014,English,Jo Fletcher Books,London,England,london_ldn_england,Fiction (Novel),n,352,
klord,The Best of All Possible Worlds: A Novel,2013,English,Del Rey Books,New York,United States,new_york_ny_united¬†states,Fiction (Novel),n,308,
klord,Redemption in Indigo: a novel,2010,English,Small Beer Press,"Easthampton, MA",United States,easthampton_ma_united¬†states,Fiction (Novel),n,188,
