Narmala Shewcharan,nshewcharan,guyana,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
nshewcharan,Tomorrow Is Another Day,1994,English,Peepal Tree Press,Yorkshire ,England,yorkshire_england,Fiction (Novel),n,238,
nshewcharan,The Dream of Every Heart,1979,English,Narmala Shewcharan,Georgetown ,Guyana,georgetown_guyana,Poetry Collection,n,8,
nshewcharan,Beauty Lies Within and Other Poems,1980,English,Narmala Shewcharan,Georgetown ,Guyana,georgetown_guyana,Poetry Collection,n,23,
