Robert Antoni,rantoni,trinidad_&_tobago,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
rantoni,Divina Trace,1992,English,The Overlook Press,"Woodstock, NY",United States,woodstock_ny_united¬†states,Fiction (Novel),n,436,
rantoni,As Flies to Whatless Boys,2013,English,Akashic Books,"Brooklyn, NY",United States,brooklyn_ny_united¬†states,Fiction (Novel),n,340,
rantoni,Los Cuentos Eróticos de Mi Abuela,2002,Spanish,Editorial Anagrama,Barcelona,Spain,,Fiction (Novel),n,244,
rantoni,Trinidad Noir,2008,English,Akashic Books,"Brooklyn, NY",United States,brooklyn_ny_united¬†states,Anthology,n,300,"Nunez, Elizabeth; Kempadoo, Oonya; Espinet, Ramabai; Mootoo, Shani; Scott, Lawrence"
rantoni,Carnaval,2007,Spanish,Editorial Anagrama,Barcelona,Spain,,Fiction (Novel),n,332,
rantoni,Blessed is the fruit,1998,English,Faber,London,England,london_europe,Fiction (Novel),n,399,
ranthoni,"Conjunctions: 27, The Archipelago",1996,English,Bard College,Annandale-on-Hudson,United States,annandale_on_hudson_united¬†states,Nonfiction,n,360,Bradford Morrow
