Michael Aubertin,maubertin,st._lucia,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
maubertin,Neg Maron: Freedom Fighter,2007,English,Caribbean Diaspora Press,"Brooklyn, NY",United States,brooklyn_ny_united¬†states,Fiction (Novel),n,188,
maubertin,Mighty Laughs,1978,English,Lithographic Press,Castries,St. Lucia,castries_st.¬†lucia,Poetry Collection,n,13,
