Celeste Mohammed,cmohammed,trinidad_&_tobago,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
cmohammed,Pleasant View,2022,English,Books by Jacaranda Books Art Music Ltd,London,England,london_ldn_england,Fiction (Short Story Collection),n,230,
cmohammed,A Different Energy: Women in Caribbean Oil & Gas,2023,English,Words Matter Communications Limited,Port of Spain,Trinidad & Tobago,port-of-spain_trinidad+tobago,Non-Fiction,n,208,
