Marlon James,mjames,jamaica,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
mjames,The Book Of Night Women,2009,English,Riverhead Books,"New York, NY",United States,new_york_ny_united¬†states,Fiction,n,417,
mjames,"Black Leopard, Red Wolf",2020,English,Riverhead Books,"New York, NY",United States,new_york_ny_united¬†states,Fiction,n,640,
mjames,A Brief History Of Seven Killings,2015,English,Oneworld Publications,London,England,westminster_england,Fiction,n,704,
mjames,"Moon Witch, Spider King: Dark Star Trilogy 2",2022,English,Hamish Hamilton Ltd.,London,England,london_ldn_england,Fiction,n,656,
mjames,"Leopardo Negro, Lobo Rojo",2019,English,Seix Barral,Barcelona,Spain,,Fiction,n,816,
mjames,Brève Histoire De Sept Meurtres: Roman,2018,English,Le Livre de Poche,Paris,France,paris_fr_france,Fiction,n,864,
mjames,Scurta Istorie A Sapte Crime,2016,English,Litera Publications,Pretoria,South Africa,pretoria_south_africa,Fiction,n,656,
