Lucía López Coll,llcoll,cuba,,,,,,,,,
authorid,Title,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Translation,Length,Descriptor
llcoll,Variaciones En Negro: Relatos Policiales Iberoamericanos,2001,Spanish,Editorial Arte y Cultura,Havana,Cuba,havana_cuba,Anthology,n,389,Leonardo Padura Fuentes
llcoll,Variaciones En Negro: Relatos Policiales Iberoamericanos,2003,Spanish,Editorial Plaza Mayor,San Juan,Puerto Rico,san_juan_puerto_rico,Anthology,n,389,Leonardo Padura Fuentes
